,Time,value
19011,2007-02-01 02:00:00,6994.08
19012,2007-02-01 02:30:00,6784.66
19013,2007-02-01 03:00:00,6756.85
19014,2007-02-01 03:30:00,6725.56
19015,2007-02-01 04:00:00,6798.08
19016,2007-02-01 04:30:00,7018.26
19017,2007-02-01 05:00:00,7254.07
19018,2007-02-01 05:30:00,7853.97
19019,2007-02-01 06:00:00,8409.55
19020,2007-02-01 06:30:00,8861.53
19021,2007-02-01 07:00:00,9291.98
19022,2007-02-01 07:30:00,9574.8
19023,2007-02-01 08:00:00,9672.93
19024,2007-02-01 08:30:00,9933.59
19025,2007-02-01 09:00:00,10054.93
19026,2007-02-01 09:30:00,10145.87
19027,2007-02-01 10:00:00,10144.76
19028,2007-02-01 10:30:00,10147.35
19029,2007-02-01 11:00:00,10213.57
19030,2007-02-01 11:30:00,10103.59
19031,2007-02-01 12:00:00,10137.52
19032,2007-02-01 12:30:00,10153.83
19033,2007-02-01 13:00:00,10175.28
19034,2007-02-01 13:30:00,10125.47
19035,2007-02-01 14:00:00,10135.12
19036,2007-02-01 14:30:00,10091.16
19037,2007-02-01 15:00:00,10139.79
19038,2007-02-01 15:30:00,10182.21
19039,2007-02-01 16:00:00,10150.11
19040,2007-02-01 16:30:00,10093.98
19041,2007-02-01 17:00:00,10130.89
19042,2007-02-01 17:30:00,9959.43
19043,2007-02-01 18:00:00,9832.39
19044,2007-02-01 18:30:00,9601.28
19045,2007-02-01 19:00:00,9540.8
19046,2007-02-01 19:30:00,9537.07
19047,2007-02-01 20:00:00,9565.16
19048,2007-02-01 20:30:00,9235.47
19049,2007-02-01 21:00:00,8845.85
19050,2007-02-01 21:30:00,8851.47
19051,2007-02-01 22:00:00,8645.71
19052,2007-02-01 22:30:00,8559.69
19053,2007-02-01 23:00:00,8406.71
19054,2007-02-01 23:30:00,8275.28
19055,2007-02-02 00:00:00,8057.05
19056,2007-02-02 00:30:00,7804.42
19057,2007-02-02 01:00:00,7590.55
19058,2007-02-02 01:30:00,7268.94
19059,2007-02-02 02:00:00,6962.25
19060,2007-02-02 02:30:00,6768.36
19061,2007-02-02 03:00:00,6707.05
19062,2007-02-02 03:30:00,6683.08
19063,2007-02-02 04:00:00,6795.34
19064,2007-02-02 04:30:00,7017.82
19065,2007-02-02 05:00:00,7304.37
19066,2007-02-02 05:30:00,7907.41
19067,2007-02-02 06:00:00,8492.3
19068,2007-02-02 06:30:00,8989.35
19069,2007-02-02 07:00:00,9401.91
19070,2007-02-02 07:30:00,9660.41
19071,2007-02-02 08:00:00,9809.87
19072,2007-02-02 08:30:00,10143.88
19073,2007-02-02 09:00:00,10279.12
19074,2007-02-02 09:30:00,10346.24
19075,2007-02-02 10:00:00,10425.0
19076,2007-02-02 10:30:00,10428.21
19077,2007-02-02 11:00:00,10482.55
19078,2007-02-02 11:30:00,10478.9
19079,2007-02-02 12:00:00,10462.55
19080,2007-02-02 12:30:00,10539.83
19081,2007-02-02 13:00:00,10578.96
19082,2007-02-02 13:30:00,10640.86
19083,2007-02-02 14:00:00,10683.12
19084,2007-02-02 14:30:00,10634.24
19085,2007-02-02 15:00:00,10699.48
19086,2007-02-02 15:30:00,10791.57
19087,2007-02-02 16:00:00,10726.11
19088,2007-02-02 16:30:00,10600.21
19089,2007-02-02 17:00:00,10378.06
19090,2007-02-02 17:30:00,10066.88
19091,2007-02-02 18:00:00,9825.39
19092,2007-02-02 18:30:00,9528.98
19093,2007-02-02 19:00:00,9408.81
19094,2007-02-02 19:30:00,9456.9
19095,2007-02-02 20:00:00,9561.27
19096,2007-02-02 20:30:00,9290.86
19097,2007-02-02 21:00:00,8992.88
19098,2007-02-02 21:30:00,9004.48
19099,2007-02-02 22:00:00,8804.82
19100,2007-02-02 22:30:00,8761.07
19101,2007-02-02 23:00:00,8607.2
19102,2007-02-02 23:30:00,8369.08
19103,2007-02-03 00:00:00,8140.79
19104,2007-02-03 00:30:00,7875.54
19105,2007-02-03 01:00:00,7591.67
19106,2007-02-03 01:30:00,7244.97
19107,2007-02-03 02:00:00,6953.2
19108,2007-02-03 02:30:00,6728.23
19109,2007-02-03 03:00:00,6631.12
19110,2007-02-03 03:30:00,6563.01
19111,2007-02-03 04:00:00,6612.02
19112,2007-02-03 04:30:00,6664.95
19113,2007-02-03 05:00:00,6817.15
19114,2007-02-03 05:30:00,6924.83
19115,2007-02-03 06:00:00,7085.98
19116,2007-02-03 06:30:00,7387.18
19117,2007-02-03 07:00:00,7836.76
19118,2007-02-03 07:30:00,8243.06
19119,2007-02-03 08:00:00,8610.91
19120,2007-02-03 08:30:00,9058.44
19121,2007-02-03 09:00:00,9205.61
19122,2007-02-03 09:30:00,9430.55
19123,2007-02-03 10:00:00,9537.55
19124,2007-02-03 10:30:00,9527.02
19125,2007-02-03 11:00:00,9663.99
19126,2007-02-03 11:30:00,9706.07
19127,2007-02-03 12:00:00,9834.0
19128,2007-02-03 12:30:00,9896.93
19129,2007-02-03 13:00:00,9984.48
19130,2007-02-03 13:30:00,10054.73
19131,2007-02-03 14:00:00,10035.03
19132,2007-02-03 14:30:00,10096.51
19133,2007-02-03 15:00:00,10102.15
19134,2007-02-03 15:30:00,10034.29
19135,2007-02-03 16:00:00,10065.89
19136,2007-02-03 16:30:00,9965.19
19137,2007-02-03 17:00:00,9951.83
19138,2007-02-03 17:30:00,9789.63
19139,2007-02-03 18:00:00,9655.14
19140,2007-02-03 18:30:00,9433.3
19141,2007-02-03 19:00:00,9297.93
19142,2007-02-03 19:30:00,9272.89
19143,2007-02-03 20:00:00,9341.25
19144,2007-02-03 20:30:00,9096.97
19145,2007-02-03 21:00:00,8858.28
19146,2007-02-03 21:30:00,8788.04
19147,2007-02-03 22:00:00,8604.53
19148,2007-02-03 22:30:00,8546.76
19149,2007-02-03 23:00:00,8296.57
19150,2007-02-03 23:30:00,7999.52
19151,2007-02-04 00:00:00,7775.71
19152,2007-02-04 00:30:00,7562.93
19153,2007-02-04 01:00:00,7354.88
19154,2007-02-04 01:30:00,7044.13
19155,2007-02-04 02:00:00,6818.74
19156,2007-02-04 02:30:00,6658.49
19157,2007-02-04 03:00:00,6595.03
19158,2007-02-04 03:30:00,6527.22
19159,2007-02-04 04:00:00,6510.78
19160,2007-02-04 04:30:00,6539.7
19161,2007-02-04 05:00:00,6586.21
19162,2007-02-04 05:30:00,6658.86
19163,2007-02-04 06:00:00,6696.31
19164,2007-02-04 06:30:00,6984.29
19165,2007-02-04 07:00:00,7308.48
19166,2007-02-04 07:30:00,7736.67
19167,2007-02-04 08:00:00,8070.35
19168,2007-02-04 08:30:00,8389.64
19169,2007-02-04 09:00:00,8611.1
19170,2007-02-04 09:30:00,8904.98
19171,2007-02-04 10:00:00,8952.79
19172,2007-02-04 10:30:00,9087.05
19173,2007-02-04 11:00:00,9144.32
19174,2007-02-04 11:30:00,9267.03
19175,2007-02-04 12:00:00,9336.57
19176,2007-02-04 12:30:00,9390.47
19177,2007-02-04 13:00:00,9430.78
19178,2007-02-04 13:30:00,9476.9
19179,2007-02-04 14:00:00,9555.73
19180,2007-02-04 14:30:00,9635.34
19181,2007-02-04 15:00:00,9753.1
19182,2007-02-04 15:30:00,9789.12
19183,2007-02-04 16:00:00,9798.6
19184,2007-02-04 16:30:00,9672.5
19185,2007-02-04 17:00:00,9721.73
19186,2007-02-04 17:30:00,9692.36
19187,2007-02-04 18:00:00,9580.32
19188,2007-02-04 18:30:00,9418.07
19189,2007-02-04 19:00:00,9395.36
19190,2007-02-04 19:30:00,9442.89
19191,2007-02-04 20:00:00,9506.57
19192,2007-02-04 20:30:00,9297.21
19193,2007-02-04 21:00:00,8922.27
19194,2007-02-04 21:30:00,8769.35
19195,2007-02-04 22:00:00,8447.19
19196,2007-02-04 22:30:00,8278.61
19197,2007-02-04 23:00:00,7968.47
19198,2007-02-04 23:30:00,7757.97
19199,2007-02-05 00:00:00,7576.02
19200,2007-02-05 00:30:00,7426.87
19201,2007-02-05 01:00:00,7300.57
19202,2007-02-05 01:30:00,7043.54
19203,2007-02-05 02:00:00,6861.93
19204,2007-02-05 02:30:00,6749.38
19205,2007-02-05 03:00:00,6720.22
19206,2007-02-05 03:30:00,6715.39
19207,2007-02-05 04:00:00,6711.93
19208,2007-02-05 04:30:00,6943.29
19209,2007-02-05 05:00:00,7263.54
19210,2007-02-05 05:30:00,7881.04
19211,2007-02-05 06:00:00,8474.06
19212,2007-02-05 06:30:00,8990.4
19213,2007-02-05 07:00:00,9463.43
19214,2007-02-05 07:30:00,9741.29
19215,2007-02-05 08:00:00,10014.13
19216,2007-02-05 08:30:00,10394.07
19217,2007-02-05 09:00:00,10584.31
19218,2007-02-05 09:30:00,10782.17
19219,2007-02-05 10:00:00,10782.41
19220,2007-02-05 10:30:00,10852.16
19221,2007-02-05 11:00:00,10990.72
19222,2007-02-05 11:30:00,11052.84
19223,2007-02-05 12:00:00,11207.17
19224,2007-02-05 12:30:00,11361.73
19225,2007-02-05 13:00:00,11520.41
19226,2007-02-05 13:30:00,11589.73
19227,2007-02-05 14:00:00,11678.71
19228,2007-02-05 14:30:00,11729.47
19229,2007-02-05 15:00:00,11897.82
19230,2007-02-05 15:30:00,12018.92
19231,2007-02-05 16:00:00,11978.5
19232,2007-02-05 16:30:00,11865.45
19233,2007-02-05 17:00:00,11703.48
19234,2007-02-05 17:30:00,11342.92
19235,2007-02-05 18:00:00,11140.68
19236,2007-02-05 18:30:00,10782.68
19237,2007-02-05 19:00:00,10550.7
19238,2007-02-05 19:30:00,10469.46
19239,2007-02-05 20:00:00,10508.49
19240,2007-02-05 20:30:00,10157.14
19241,2007-02-05 21:00:00,9652.7
19242,2007-02-05 21:30:00,9572.19
19243,2007-02-05 22:00:00,9212.8
19244,2007-02-05 22:30:00,9008.07
19245,2007-02-05 23:00:00,8789.14
19246,2007-02-05 23:30:00,8503.01
19247,2007-02-06 00:00:00,8280.78
19248,2007-02-06 00:30:00,8067.93
19249,2007-02-06 01:00:00,7807.62
19250,2007-02-06 01:30:00,7440.65
19251,2007-02-06 02:00:00,7200.7
19252,2007-02-06 02:30:00,7028.18
19253,2007-02-06 03:00:00,6916.8
19254,2007-02-06 03:30:00,6983.41
19255,2007-02-06 04:00:00,7033.14
19256,2007-02-06 04:30:00,7286.28
19257,2007-02-06 05:00:00,7588.67
19258,2007-02-06 05:30:00,8204.86
19259,2007-02-06 06:00:00,8811.87
19260,2007-02-06 06:30:00,9215.13
19261,2007-02-06 07:00:00,9712.89
19262,2007-02-06 07:30:00,9973.66
19263,2007-02-06 08:00:00,10201.09
19264,2007-02-06 08:30:00,10520.94
19265,2007-02-06 09:00:00,10743.81
19266,2007-02-06 09:30:00,10908.55
19267,2007-02-06 10:00:00,11020.96
19268,2007-02-06 10:30:00,11062.78
19269,2007-02-06 11:00:00,11103.92
19270,2007-02-06 11:30:00,11282.92
19271,2007-02-06 12:00:00,11340.62
19272,2007-02-06 12:30:00,11520.66
19273,2007-02-06 13:00:00,11617.88
19274,2007-02-06 13:30:00,11622.71
19275,2007-02-06 14:00:00,11645.76
19276,2007-02-06 14:30:00,11629.41
19277,2007-02-06 15:00:00,11709.28
19278,2007-02-06 15:30:00,11751.17
19279,2007-02-06 16:00:00,11725.51
19280,2007-02-06 16:30:00,11577.7
19281,2007-02-06 17:00:00,11391.48
19282,2007-02-06 17:30:00,10998.15
19283,2007-02-06 18:00:00,10679.26
19284,2007-02-06 18:30:00,10345.74
19285,2007-02-06 19:00:00,10154.43
19286,2007-02-06 19:30:00,10245.84
19287,2007-02-06 20:00:00,10183.81
19288,2007-02-06 20:30:00,9862.55
19289,2007-02-06 21:00:00,9448.51
19290,2007-02-06 21:30:00,9359.17
19291,2007-02-06 22:00:00,9086.79
19292,2007-02-06 22:30:00,8893.21
19293,2007-02-06 23:00:00,8733.41
19294,2007-02-06 23:30:00,8483.43
19295,2007-02-07 00:00:00,8260.76
19296,2007-02-07 00:30:00,7980.74
19297,2007-02-07 01:00:00,7761.63
19298,2007-02-07 01:30:00,7438.36
19299,2007-02-07 02:00:00,7078.3
19300,2007-02-07 02:30:00,6917.03
19301,2007-02-07 03:00:00,6871.06
19302,2007-02-07 03:30:00,6834.27
19303,2007-02-07 04:00:00,6879.4
19304,2007-02-07 04:30:00,7098.39
19305,2007-02-07 05:00:00,7407.35
19306,2007-02-07 05:30:00,8046.65
19307,2007-02-07 06:00:00,8575.73
19308,2007-02-07 06:30:00,9034.63
19309,2007-02-07 07:00:00,9456.11
19310,2007-02-07 07:30:00,9722.74
19311,2007-02-07 08:00:00,9935.12
19312,2007-02-07 08:30:00,10269.77
19313,2007-02-07 09:00:00,10461.53
19314,2007-02-07 09:30:00,10653.93
19315,2007-02-07 10:00:00,10743.41
19316,2007-02-07 10:30:00,10833.56
19317,2007-02-07 11:00:00,10925.94
19318,2007-02-07 11:30:00,10960.46
19319,2007-02-07 12:00:00,11014.9
19320,2007-02-07 12:30:00,11136.97
19321,2007-02-07 13:00:00,11179.63
19322,2007-02-07 13:30:00,11253.47
19323,2007-02-07 14:00:00,11255.73
19324,2007-02-07 14:30:00,11191.51
19325,2007-02-07 15:00:00,11166.85
19326,2007-02-07 15:30:00,11149.71
19327,2007-02-07 16:00:00,11129.18
19328,2007-02-07 16:30:00,11015.83
19329,2007-02-07 17:00:00,10812.65
19330,2007-02-07 17:30:00,10508.58
19331,2007-02-07 18:00:00,10297.54
19332,2007-02-07 18:30:00,9956.37
19333,2007-02-07 19:00:00,9763.42
19334,2007-02-07 19:30:00,9659.1
19335,2007-02-07 20:00:00,9520.91
19336,2007-02-07 20:30:00,9258.85
19337,2007-02-07 21:00:00,8875.64
19338,2007-02-07 21:30:00,8887.88
19339,2007-02-07 22:00:00,8654.25
19340,2007-02-07 22:30:00,8599.14
19341,2007-02-07 23:00:00,8450.14
19342,2007-02-07 23:30:00,8224.79
19343,2007-02-08 00:00:00,8050.57
19344,2007-02-08 00:30:00,7770.85
19345,2007-02-08 01:00:00,7566.6
19346,2007-02-08 01:30:00,7226.55
19347,2007-02-08 02:00:00,6930.82
19348,2007-02-08 02:30:00,6757.09
19349,2007-02-08 03:00:00,6715.63
19350,2007-02-08 03:30:00,6683.28
19351,2007-02-08 04:00:00,6772.49
19352,2007-02-08 04:30:00,7026.21
19353,2007-02-08 05:00:00,7274.95
19354,2007-02-08 05:30:00,7978.72
19355,2007-02-08 06:00:00,8489.04
19356,2007-02-08 06:30:00,8983.24
19357,2007-02-08 07:00:00,9407.6
19358,2007-02-08 07:30:00,9702.38
19359,2007-02-08 08:00:00,9955.61
19360,2007-02-08 08:30:00,10220.18
19361,2007-02-08 09:00:00,10417.66
19362,2007-02-08 09:30:00,10561.79
19363,2007-02-08 10:00:00,10685.57
19364,2007-02-08 10:30:00,10693.19
19365,2007-02-08 11:00:00,10800.66
19366,2007-02-08 11:30:00,10808.73
19367,2007-02-08 12:00:00,10896.61
19368,2007-02-08 12:30:00,10972.67
19369,2007-02-08 13:00:00,11047.8
19370,2007-02-08 13:30:00,11047.57
19371,2007-02-08 14:00:00,11064.08
19372,2007-02-08 14:30:00,11019.15
19373,2007-02-08 15:00:00,11076.03
19374,2007-02-08 15:30:00,11088.16
19375,2007-02-08 16:00:00,11093.57
19376,2007-02-08 16:30:00,10915.25
19377,2007-02-08 17:00:00,10823.51
19378,2007-02-08 17:30:00,10491.51
19379,2007-02-08 18:00:00,10306.82
19380,2007-02-08 18:30:00,10022.97
19381,2007-02-08 19:00:00,9951.54
19382,2007-02-08 19:30:00,10018.76
19383,2007-02-08 20:00:00,10012.41
19384,2007-02-08 20:30:00,9590.57
19385,2007-02-08 21:00:00,9185.63
19386,2007-02-08 21:30:00,9137.45
19387,2007-02-08 22:00:00,8880.91
19388,2007-02-08 22:30:00,8784.71
19389,2007-02-08 23:00:00,8599.1
19390,2007-02-08 23:30:00,8393.5
19391,2007-02-09 00:00:00,8187.11
19392,2007-02-09 00:30:00,7961.82
19393,2007-02-09 01:00:00,7727.16
19394,2007-02-09 01:30:00,7404.95
19395,2007-02-09 02:00:00,7027.33
19396,2007-02-09 02:30:00,6883.27
19397,2007-02-09 03:00:00,6798.22
19398,2007-02-09 03:30:00,6810.17
19399,2007-02-09 04:00:00,6899.29
19400,2007-02-09 04:30:00,7115.82
19401,2007-02-09 05:00:00,7408.51
19402,2007-02-09 05:30:00,8005.81
19403,2007-02-09 06:00:00,8543.61
19404,2007-02-09 06:30:00,9010.9
19405,2007-02-09 07:00:00,9474.0
19406,2007-02-09 07:30:00,9745.68
19407,2007-02-09 08:00:00,9930.56
19408,2007-02-09 08:30:00,10243.09
19409,2007-02-09 09:00:00,10386.59
19410,2007-02-09 09:30:00,10511.64
19411,2007-02-09 10:00:00,10581.81
19412,2007-02-09 10:30:00,10602.61
19413,2007-02-09 11:00:00,10670.15
19414,2007-02-09 11:30:00,10637.93
19415,2007-02-09 12:00:00,10617.4
19416,2007-02-09 12:30:00,10627.07
19417,2007-02-09 13:00:00,10716.06
19418,2007-02-09 13:30:00,10824.22
19419,2007-02-09 14:00:00,10813.19
19420,2007-02-09 14:30:00,10785.33
19421,2007-02-09 15:00:00,10847.94
19422,2007-02-09 15:30:00,10822.62
19423,2007-02-09 16:00:00,10866.95
19424,2007-02-09 16:30:00,10704.86
19425,2007-02-09 17:00:00,10546.06
19426,2007-02-09 17:30:00,10147.83
19427,2007-02-09 18:00:00,9899.47
19428,2007-02-09 18:30:00,9620.56
19429,2007-02-09 19:00:00,9524.52
19430,2007-02-09 19:30:00,9672.67
19431,2007-02-09 20:00:00,9663.73
19432,2007-02-09 20:30:00,9414.11
19433,2007-02-09 21:00:00,9044.3
19434,2007-02-09 21:30:00,9128.7
19435,2007-02-09 22:00:00,8964.89
19436,2007-02-09 22:30:00,8873.8
19437,2007-02-09 23:00:00,8711.74
19438,2007-02-09 23:30:00,8401.04
19439,2007-02-10 00:00:00,8204.31
19440,2007-02-10 00:30:00,7944.71
19441,2007-02-10 01:00:00,7669.27
19442,2007-02-10 01:30:00,7364.6
19443,2007-02-10 02:00:00,7023.54
19444,2007-02-10 02:30:00,6828.22
19445,2007-02-10 03:00:00,6722.9
19446,2007-02-10 03:30:00,6703.74
19447,2007-02-10 04:00:00,6715.95
19448,2007-02-10 04:30:00,6776.52
19449,2007-02-10 05:00:00,6861.92
19450,2007-02-10 05:30:00,7065.84
19451,2007-02-10 06:00:00,7226.28
19452,2007-02-10 06:30:00,7520.55
19453,2007-02-10 07:00:00,7936.23
19454,2007-02-10 07:30:00,8372.28
19455,2007-02-10 08:00:00,8752.92
19456,2007-02-10 08:30:00,9132.49
19457,2007-02-10 09:00:00,9269.52
19458,2007-02-10 09:30:00,9341.59
19459,2007-02-10 10:00:00,9385.12
19460,2007-02-10 10:30:00,9395.46
19461,2007-02-10 11:00:00,9544.84
19462,2007-02-10 11:30:00,9548.58
19463,2007-02-10 12:00:00,9612.92
19464,2007-02-10 12:30:00,9657.45
19465,2007-02-10 13:00:00,9720.08
19466,2007-02-10 13:30:00,9746.68
19467,2007-02-10 14:00:00,9617.6
19468,2007-02-10 14:30:00,9654.42
19469,2007-02-10 15:00:00,9652.64
19470,2007-02-10 15:30:00,9644.03
19471,2007-02-10 16:00:00,9559.37
19472,2007-02-10 16:30:00,9447.19
19473,2007-02-10 17:00:00,9338.91
19474,2007-02-10 17:30:00,9209.14
19475,2007-02-10 18:00:00,9027.94
19476,2007-02-10 18:30:00,8886.46
19477,2007-02-10 19:00:00,8892.36
19478,2007-02-10 19:30:00,8994.65
19479,2007-02-10 20:00:00,8988.14
19480,2007-02-10 20:30:00,8759.99
19481,2007-02-10 21:00:00,8612.63
19482,2007-02-10 21:30:00,8586.74
19483,2007-02-10 22:00:00,8425.82
19484,2007-02-10 22:30:00,8380.79
19485,2007-02-10 23:00:00,8143.99
19486,2007-02-10 23:30:00,7901.92
19487,2007-02-11 00:00:00,7721.84
19488,2007-02-11 00:30:00,7498.29
19489,2007-02-11 01:00:00,7281.44
19490,2007-02-11 01:30:00,6987.72
19491,2007-02-11 02:00:00,6701.95
19492,2007-02-11 02:30:00,6501.25
19493,2007-02-11 03:00:00,6472.14
19494,2007-02-11 03:30:00,6424.18
19495,2007-02-11 04:00:00,6427.37
19496,2007-02-11 04:30:00,6448.08
19497,2007-02-11 05:00:00,6516.13
19498,2007-02-11 05:30:00,6635.4
19499,2007-02-11 06:00:00,6700.22
19500,2007-02-11 06:30:00,6908.3
19501,2007-02-11 07:00:00,7165.87
19502,2007-02-11 07:30:00,7570.34
19503,2007-02-11 08:00:00,7958.64
19504,2007-02-11 08:30:00,8303.05
19505,2007-02-11 09:00:00,8538.43
19506,2007-02-11 09:30:00,8737.22
19507,2007-02-11 10:00:00,8838.94
19508,2007-02-11 10:30:00,8897.44
19509,2007-02-11 11:00:00,8930.17
19510,2007-02-11 11:30:00,9017.42
19511,2007-02-11 12:00:00,8993.27
19512,2007-02-11 12:30:00,8938.2
19513,2007-02-11 13:00:00,8940.08
19514,2007-02-11 13:30:00,8916.38
19515,2007-02-11 14:00:00,8904.26
19516,2007-02-11 14:30:00,8920.42
19517,2007-02-11 15:00:00,8977.09
19518,2007-02-11 15:30:00,8959.34
19519,2007-02-11 16:00:00,8978.77
19520,2007-02-11 16:30:00,8892.18
19521,2007-02-11 17:00:00,8932.54
19522,2007-02-11 17:30:00,8928.36
19523,2007-02-11 18:00:00,8790.75
19524,2007-02-11 18:30:00,8770.11
19525,2007-02-11 19:00:00,8729.18
19526,2007-02-11 19:30:00,8848.38
19527,2007-02-11 20:00:00,8840.42
19528,2007-02-11 20:30:00,8636.26
19529,2007-02-11 21:00:00,8347.37
19530,2007-02-11 21:30:00,8310.87
19531,2007-02-11 22:00:00,8054.16
19532,2007-02-11 22:30:00,7957.4
19533,2007-02-11 23:00:00,7689.91
19534,2007-02-11 23:30:00,7514.46
19535,2007-02-12 00:00:00,7363.63
19536,2007-02-12 00:30:00,7198.4
19537,2007-02-12 01:00:00,7084.7
19538,2007-02-12 01:30:00,6842.59
19539,2007-02-12 02:00:00,6608.8
19540,2007-02-12 02:30:00,6545.26
19541,2007-02-12 03:00:00,6493.48
19542,2007-02-12 03:30:00,6540.97
19543,2007-02-12 04:00:00,6590.81
19544,2007-02-12 04:30:00,6843.74
19545,2007-02-12 05:00:00,7146.51
19546,2007-02-12 05:30:00,7812.55
19547,2007-02-12 06:00:00,8444.18
19548,2007-02-12 06:30:00,8947.32
19549,2007-02-12 07:00:00,9369.0
19550,2007-02-12 07:30:00,9643.39
19551,2007-02-12 08:00:00,9863.7
19552,2007-02-12 08:30:00,10082.24
19553,2007-02-12 09:00:00,10236.61
19554,2007-02-12 09:30:00,10295.54
19555,2007-02-12 10:00:00,10377.1
19556,2007-02-12 10:30:00,10303.14
19557,2007-02-12 11:00:00,10279.65
19558,2007-02-12 11:30:00,10248.34
19559,2007-02-12 12:00:00,10238.99
19560,2007-02-12 12:30:00,10208.79
19561,2007-02-12 13:00:00,10215.29
19562,2007-02-12 13:30:00,10207.81
19563,2007-02-12 14:00:00,10153.53
19564,2007-02-12 14:30:00,10030.67
19565,2007-02-12 15:00:00,10089.72
19566,2007-02-12 15:30:00,10124.55
19567,2007-02-12 16:00:00,10160.36
19568,2007-02-12 16:30:00,10080.7
19569,2007-02-12 17:00:00,10071.51
19570,2007-02-12 17:30:00,9825.91
19571,2007-02-12 18:00:00,9630.09
19572,2007-02-12 18:30:00,9456.27
19573,2007-02-12 19:00:00,9405.88
19574,2007-02-12 19:30:00,9393.75
19575,2007-02-12 20:00:00,9373.43
19576,2007-02-12 20:30:00,9040.12
19577,2007-02-12 21:00:00,8648.21
19578,2007-02-12 21:30:00,8658.2
19579,2007-02-12 22:00:00,8451.11
19580,2007-02-12 22:30:00,8374.3
19581,2007-02-12 23:00:00,8309.06
19582,2007-02-12 23:30:00,8124.15
19583,2007-02-13 00:00:00,7948.64
19584,2007-02-13 00:30:00,7857.61
19585,2007-02-13 01:00:00,7486.03
19586,2007-02-13 01:30:00,7206.41
19587,2007-02-13 02:00:00,6866.97
19588,2007-02-13 02:30:00,6750.05
19589,2007-02-13 03:00:00,6587.92
19590,2007-02-13 03:30:00,6618.27
19591,2007-02-13 04:00:00,6662.73
19592,2007-02-13 04:30:00,6889.54
19593,2007-02-13 05:00:00,7223.98
19594,2007-02-13 05:30:00,7863.64
19595,2007-02-13 06:00:00,8468.48
19596,2007-02-13 06:30:00,8816.69
19597,2007-02-13 07:00:00,9297.22
19598,2007-02-13 07:30:00,9455.23
19599,2007-02-13 08:00:00,9666.39
19600,2007-02-13 08:30:00,9940.01
19601,2007-02-13 09:00:00,10091.87
19602,2007-02-13 09:30:00,10123.42
19603,2007-02-13 10:00:00,10192.5
19604,2007-02-13 10:30:00,10175.62
19605,2007-02-13 11:00:00,10166.22
19606,2007-02-13 11:30:00,10204.26
19607,2007-02-13 12:00:00,10174.01
19608,2007-02-13 12:30:00,10136.89
19609,2007-02-13 13:00:00,10162.64
19610,2007-02-13 13:30:00,10183.3
19611,2007-02-13 14:00:00,10178.89
19612,2007-02-13 14:30:00,10176.67
19613,2007-02-13 15:00:00,10206.06
19614,2007-02-13 15:30:00,10221.44
19615,2007-02-13 16:00:00,10227.9
19616,2007-02-13 16:30:00,10181.82
19617,2007-02-13 17:00:00,9992.29
19618,2007-02-13 17:30:00,9747.49
19619,2007-02-13 18:00:00,9556.35
19620,2007-02-13 18:30:00,9384.81
19621,2007-02-13 19:00:00,9286.51
19622,2007-02-13 19:30:00,9469.0
19623,2007-02-13 20:00:00,9405.07
19624,2007-02-13 20:30:00,9132.29
19625,2007-02-13 21:00:00,8791.06
19626,2007-02-13 21:30:00,8735.02
19627,2007-02-13 22:00:00,8554.52
19628,2007-02-13 22:30:00,8596.84
19629,2007-02-13 23:00:00,8370.08
19630,2007-02-13 23:30:00,8269.23
19631,2007-02-14 00:00:00,8067.81
19632,2007-02-14 00:30:00,7831.86
19633,2007-02-14 01:00:00,7649.98
19634,2007-02-14 01:30:00,7263.84
19635,2007-02-14 02:00:00,6955.94
19636,2007-02-14 02:30:00,6690.68
19637,2007-02-14 03:00:00,6601.88
19638,2007-02-14 03:30:00,6544.81
19639,2007-02-14 04:00:00,6608.01
19640,2007-02-14 04:30:00,6776.33
19641,2007-02-14 05:00:00,7091.23
19642,2007-02-14 05:30:00,7762.83
19643,2007-02-14 06:00:00,8310.42
19644,2007-02-14 06:30:00,8717.53
19645,2007-02-14 07:00:00,9082.5
19646,2007-02-14 07:30:00,9345.09
19647,2007-02-14 08:00:00,9509.89
19648,2007-02-14 08:30:00,9803.0
19649,2007-02-14 09:00:00,9964.82
19650,2007-02-14 09:30:00,10109.67
19651,2007-02-14 10:00:00,10159.66
19652,2007-02-14 10:30:00,10178.43
19653,2007-02-14 11:00:00,10223.96
19654,2007-02-14 11:30:00,10241.85
19655,2007-02-14 12:00:00,10306.2
19656,2007-02-14 12:30:00,10373.73
19657,2007-02-14 13:00:00,10425.05
19658,2007-02-14 13:30:00,10453.71
19659,2007-02-14 14:00:00,10442.79
19660,2007-02-14 14:30:00,10437.81
19661,2007-02-14 15:00:00,10498.1
19662,2007-02-14 15:30:00,10579.92
19663,2007-02-14 16:00:00,10579.06
19664,2007-02-14 16:30:00,10459.99
19665,2007-02-14 17:00:00,10289.5
19666,2007-02-14 17:30:00,9977.81
19667,2007-02-14 18:00:00,9784.11
19668,2007-02-14 18:30:00,9495.14
19669,2007-02-14 19:00:00,9397.71
19670,2007-02-14 19:30:00,9492.44
19671,2007-02-14 20:00:00,9482.42
19672,2007-02-14 20:30:00,9194.65
19673,2007-02-14 21:00:00,8843.85
19674,2007-02-14 21:30:00,8859.13
19675,2007-02-14 22:00:00,8641.5
19676,2007-02-14 22:30:00,8555.95
